Date,Run Number,Tank Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,549,0.15,2,150,598.7,37.42,0.993,-89.785,F240/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,1029,0.29,3,150,525.7,32.86,0.991,-78.841,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,1509,0.42,4,150,511.8,31.99,0.995,-76.759,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,1989,0.55,5,150,588.2,36.76,0.993,-88.204,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,2469,0.69,6,150,532.6,33.29,0.995,-79.869,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,2949,0.82,7,150,543.7,33.98,0.994,-81.538,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,3429,0.95,8,150,523.7,32.73,0.995,-78.54,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,3909,1.09,9,150,512.2,32.01,0.992,-76.816,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,4389,1.22,10,150,480.7,30.04,0.993,-72.087,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,4869,1.35,11,150,440.4,27.53,0.994,-66.042,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,5349,1.49,12,150,440.4,27.53,0.993,-66.05,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,5829,1.62,13,150,464.1,29.01,0.99,-69.603,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,6309,1.75,14,150,440,27.50,0.994,-65.984,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,6789,1.89,15,150,508,31.75,0.984,-76.177,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,7269,2.02,16,150,443,27.69,0.989,-66.431,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,7749,2.15,17,150,425.6,26.60,0.989,-63.828,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,8229,2.29,18,150,443.7,27.73,0.99,-66.532,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,8709,2.42,19,150,584.2,36.51,0.994,-87.614,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,9189,2.55,20,150,413.7,25.86,0.991,-62.034,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,9669,2.69,21,150,408.8,25.55,0.988,-61.299,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,10149,2.82,22,150,394,24.63,0.99,-59.081,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,10629,2.95,23,150,382.7,23.92,0.99,-57.398,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,11109,3.09,24,150,399.3,24.96,0.994,-59.885,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,11589,3.22,25,150,381.7,23.86,0.994,-57.237,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,12069,3.35,26,150,354.3,22.14,0.988,-53.138,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,12549,3.49,27,150,391.8,24.49,0.994,-58.755,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,13029,3.62,28,150,344.6,21.54,0.992,-51.682,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,13509,3.75,29,150,350.8,21.93,0.98,-52.605,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,13989,3.89,30,150,351.7,21.98,0.991,-52.736,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,14469,4.02,31,150,359.3,22.46,0.995,-53.89,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,14949,4.15,32,150,327.8,20.49,0.98,-49.164,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,15429,4.29,33,150,356.1,22.26,0.99,-53.408,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,15909,4.42,34,150,345.6,21.60,0.992,-51.827,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,16389,4.55,35,150,309.3,19.33,0.98,-46.377,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,16869,4.69,36,150,324.2,20.26,0.983,-48.623,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,17349,4.82,37,150,343.7,21.48,0.989,-51.537,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,17829,4.95,38,150,342.3,21.39,0.985,-51.335,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,18309,5.09,39,150,336,21.00,0.986,-50.382,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,18789,5.22,40,150,332.2,20.76,0.987,-49.825,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,19269,5.35,41,150,363.9,22.74,0.985,-54.571,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,19749,5.49,42,150,317.1,19.82,0.99,-47.551,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,20229,5.62,43,150,314.5,19.66,0.991,-47.159,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,20709,5.75,44,150,337.6,21.10,0.991,-50.623,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,21189,5.89,45,150,336.1,21.01,0.99,-50.396,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,21669,6.02,46,150,317.1,19.82,0.99,-47.549,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,22149,6.15,47,150,324.2,20.26,0.99,-48.615,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,22629,6.29,48,150,305.1,19.07,0.989,-45.75,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,23109,6.42,49,150,337,21.06,0.989,-50.537,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,23589,6.55,50,150,320.6,20.04,0.987,-48.081,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,24069,6.69,51,150,328.7,20.54,0.988,-49.291,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,24549,6.82,52,150,309.7,19.36,0.984,-46.444,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,25029,6.95,53,150,332.9,20.81,0.979,-49.926,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,25509,7.09,54,150,351.7,21.98,0.989,-52.736,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,25989,7.22,55,150,312.9,19.56,0.982,-46.919,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,26469,7.35,56,150,330.6,20.66,0.981,-49.58,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,26949,7.49,57,150,340.7,21.29,0.981,-51.089,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,27429,7.62,58,150,324.4,20.28,0.987,-48.644,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,27909,7.75,59,150,303.6,18.98,0.988,-45.53,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,28389,7.89,60,150,305.5,19.09,0.989,-45.814,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,28869,8.02,61,150,331,20.69,0.989,-49.632,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,29349,8.15,62,150,332.6,20.79,0.986,-49.879,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,29829,8.29,63,150,297.4,18.59,0.982,-44.597,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,30309,8.42,64,150,303.6,18.98,0.977,-45.527,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,30789,8.55,65,150,312.8,19.55,0.979,-46.915,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,31269,8.69,66,150,326.6,20.41,0.976,-48.985,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,31749,8.82,67,150,336.4,21.03,0.989,-50.451,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,32229,8.95,68,150,337.6,21.10,0.98,-50.631,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,32709,9.09,69,150,332.7,20.79,0.984,-49.899,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,33189,9.22,70,150,332.5,20.78,0.982,-49.866,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,33669,9.35,71,150,324.6,20.29,0.989,-48.684,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,34149,9.49,72,150,317.1,19.82,0.984,-47.551,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,34629,9.62,73,150,356.3,22.27,0.989,-53.431,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,35109,9.75,74,150,345.1,21.57,0.98,-51.753,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,35589,9.89,75,150,317.5,19.84,0.978,-47.61,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,36069,10.02,76,150,309.6,19.35,0.985,-46.434,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,36549,10.15,77,150,317.5,19.84,0.982,-47.607,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,37029,10.29,78,150,334.1,20.88,0.99,-50.1,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,37509,10.42,79,150,324.6,20.29,0.987,-48.681,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,37989,10.55,80,150,333,20.81,0.989,-49.936,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,38469,10.69,81,150,325.9,20.37,0.988,-48.879,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,38949,10.82,82,150,335.2,20.95,0.983,-50.265,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,39429,10.95,83,150,324.6,20.29,0.989,-48.68,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,39909,11.09,84,150,336.7,21.04,0.987,-50.495,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,40389,11.22,85,150,328.6,20.54,0.987,-49.279,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,40869,11.35,86,150,317.8,19.86,0.978,-47.663,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,41349,11.49,87,150,406.4,25.40,0.99,-60.951,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,41829,11.62,88,150,357.4,22.34,0.992,-53.601,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,42309,11.75,89,150,340.8,21.30,0.989,-51.11,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,42789,11.89,90,150,333.3,20.83,0.982,-49.987,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,43269,12.02,91,150,436,27.25,0.988,-65.382,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,43749,12.15,92,150,376.4,23.53,0.987,-56.442,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,44229,12.29,93,150,379.1,23.69,0.994,-56.847,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,44709,12.42,94,150,351.8,21.99,0.986,-52.76,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,45189,12.55,95,150,351.3,21.96,0.982,-52.682,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,45669,12.69,96,150,339.9,21.24,0.98,-50.979,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,46149,12.82,97,150,412.8,25.80,0.985,-61.899,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,46629,12.95,98,150,339.1,21.19,0.982,-50.858,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,47109,13.09,99,150,324.3,20.27,0.987,-48.639,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,47589,13.22,100,150,548.9,34.31,0.994,-82.315,F300/W60/M120,
3/12/2018,S1_1,12,167,44.9,0.964044158804912,33.4,29.36,48069,13.35,101,150,371.1,23.19,0.985,-55.659,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,480,0.13,1,150,627.3,39.21,0.996,-78.42,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,960,0.27,2,150,497.7,31.11,0.995,-62.22,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,1440,0.40,3,150,563.6,35.23,0.994,-70.46,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,1920,0.53,4,150,481.2,30.08,0.992,-60.161,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,2400,0.67,5,150,522.2,32.64,0.988,-65.285,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,2880,0.80,6,150,441.7,27.61,0.988,-55.219,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,3360,0.93,7,150,482.1,30.13,0.986,-60.278,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,3840,1.07,8,150,314.8,19.68,0.977,-39.353,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,4320,1.20,9,150,282.9,17.68,0.977,-35.372,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,4800,1.33,10,150,269.1,16.82,0.981,-33.64,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,5280,1.47,11,150,267.9,16.74,0.966,-33.493,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,5760,1.60,12,150,275,17.19,0.982,-34.382,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,6240,1.73,13,150,238.5,14.91,0.967,-29.812,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,6720,1.87,14,150,265.4,16.59,0.976,-33.175,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,7200,2.00,15,150,251.1,15.69,0.968,-31.388,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,7680,2.13,16,150,283.7,17.73,0.976,-35.472,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,8160,2.27,17,150,269.3,16.83,0.983,-33.674,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,8640,2.40,18,150,311.1,19.44,0.986,-38.888,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,9120,2.53,19,150,254.1,15.88,0.961,-31.77,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,9600,2.67,20,150,396.3,24.77,0.971,-49.541,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,10080,2.80,21,150,236.6,14.79,0.966,-29.585,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,10560,2.93,22,150,287.5,17.97,0.962,-35.942,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,11040,3.07,23,150,231.2,14.45,0.967,-28.899,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,11520,3.20,24,150,241.6,15.10,0.973,-30.2,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,12000,3.33,25,150,221.1,13.82,0.951,-27.643,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,12480,3.47,26,150,208,13.00,0.947,-26.005,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,12960,3.60,27,150,216.2,13.51,0.945,-27.029,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,13440,3.73,28,150,257,16.06,0.949,-32.13,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,13920,3.87,29,150,238.2,14.89,0.959,-29.784,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,14400,4.00,30,150,193.8,12.11,0.955,-24.234,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,14880,4.13,31,150,253.8,15.86,0.958,-31.735,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,15360,4.27,32,150,310.9,19.43,0.968,-38.866,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,15840,4.40,33,150,218,13.63,0.945,-27.255,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,16320,4.53,34,150,223.1,13.94,0.952,-27.896,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,16800,4.67,35,150,210.4,13.15,0.924,-26.306,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,17280,4.80,36,150,184.9,11.56,0.935,-23.122,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,17760,4.93,37,150,197.1,12.32,0.947,-24.641,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,18240,5.07,38,150,167.4,10.46,0.934,-20.931,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,18720,5.20,39,150,192.7,12.04,0.945,-24.094,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,19200,5.33,40,150,227.9,14.24,0.964,-28.497,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,19680,5.47,41,150,227.6,14.23,0.971,-28.453,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,20160,5.60,42,150,210.4,13.15,0.971,-26.298,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,20640,5.73,43,150,212,13.25,0.959,-26.509,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,21120,5.87,44,150,207.4,12.96,0.959,-25.934,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,21600,6.00,45,150,292.1,18.26,0.971,-36.512,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,22080,6.13,46,150,201.4,12.59,0.936,-25.177,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,22560,6.27,47,150,245.4,15.34,0.966,-30.679,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,23040,6.40,48,150,189.9,11.87,0.951,-23.735,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,23520,6.53,49,150,200.5,12.53,0.949,-25.071,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,24000,6.67,50,150,225.9,14.12,0.954,-28.237,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,24480,6.80,51,150,258.6,16.16,0.961,-32.326,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,24960,6.93,52,150,294.8,18.43,0.965,-36.853,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,25440,7.07,53,150,259.7,16.23,0.966,-32.469,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,25920,7.20,54,150,306.6,19.16,0.974,-38.325,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,26400,7.33,55,150,236.2,14.76,0.952,-29.533,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,26880,7.47,56,150,176.9,11.06,0.904,-22.119,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,27360,7.60,57,150,186.2,11.64,0.953,-23.278,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,27840,7.73,58,150,171.8,10.74,0.908,-21.478,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,28320,7.87,59,150,179.2,11.20,0.942,-22.405,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,28800,8.00,60,150,185.5,11.59,0.903,-23.197,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,29280,8.13,61,150,176,11.00,0.918,-22.001,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,29760,8.27,62,150,252.8,15.80,0.958,-31.6,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,30240,8.40,63,150,173,10.81,0.905,-21.634,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,30720,8.53,64,150,186.7,11.67,0.924,-23.338,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,31200,8.67,65,150,200.1,12.51,0.92,-25.015,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,31680,8.80,66,150,190,11.88,0.93,-23.753,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,32160,8.93,67,150,188,11.75,0.947,-23.503,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,32640,9.07,68,150,202.3,12.64,0.935,-25.289,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,33120,9.20,69,150,164.4,10.28,0.897,-20.558,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,33600,9.33,70,150,211.5,13.22,0.929,-26.447,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,34080,9.47,71,150,193.7,12.11,0.936,-24.217,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,34560,9.60,72,150,185.3,11.58,0.943,-23.17,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,35040,9.73,73,150,298.4,18.65,0.971,-37.301,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,35520,9.87,74,150,199.1,12.44,0.961,-24.888,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,36000,10.00,75,150,230.7,14.42,0.971,-28.838,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,36480,10.13,76,150,179.8,11.24,0.937,-22.478,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,36960,10.27,77,150,191.8,11.99,0.957,-23.978,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,37440,10.40,78,150,199.6,12.48,0.956,-24.952,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,37920,10.53,79,150,196,12.25,0.953,-24.504,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,38400,10.67,80,150,190.9,11.93,0.962,-23.866,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,38880,10.80,81,150,246.4,15.40,0.966,-30.806,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,39360,10.93,82,150,161.5,10.09,0.938,-20.188,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,39840,11.07,83,150,309.8,19.36,0.98,-38.736,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,40320,11.20,84,150,195.9,12.24,0.964,-24.498,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,40800,11.33,85,150,181.4,11.34,0.955,-22.681,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,41280,11.47,86,150,228.1,14.26,0.972,-28.519,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,41760,11.60,87,150,217.8,13.61,0.98,-27.225,F300/W60/M120,
3/14/2018,S1_3,5,164,44.1,0.999785986854514,24.3,28.87,42240,11.73,88,150,230.4,14.40,0.975,-28.798,F300/W60/M120,
