Number,Date_Time,Temp,,,,
1288,01/01/18 05:30:00 AM,21.569,,,,
1289,01/01/18 06:00:00 AM,21.569,,,,
1290,01/01/18 06:30:00 AM,21.473,,,,
1291,01/01/18 07:00:00 AM,21.473,,,,
1292,01/01/18 07:30:00 AM,21.473,,,,
1293,01/01/18 08:00:00 AM,21.473,,,,
1294,01/01/18 08:30:00 AM,21.473,,,,
1295,01/01/18 09:00:00 AM,21.569,,,,
1296,01/01/18 09:30:00 AM,21.569,,,,
1297,01/01/18 10:00:00 AM,21.664,,,,
1298,01/01/18 10:30:00 AM,21.664,,,,
1299,01/01/18 11:00:00 AM,21.664,,,,
1300,01/01/18 11:30:00 AM,21.664,,,,
1301,01/01/18 12:00:00 PM,21.76,,,,
1302,01/01/18 12:30:00 PM,21.76,,,,
1303,01/01/18 01:00:00 PM,21.76,,,,
1304,01/01/18 01:30:00 PM,21.76,,,,
1305,01/01/18 02:00:00 PM,21.855,,,,
1306,01/01/18 02:30:00 PM,21.855,,,,
1307,01/01/18 03:00:00 PM,21.855,,,,
1308,01/01/18 03:30:00 PM,21.855,,,,
1309,01/01/18 04:00:00 PM,21.951,,,,
1310,01/01/18 04:30:00 PM,21.951,,,,
1311,01/01/18 05:00:00 PM,21.951,,,,
1312,01/01/18 05:30:00 PM,21.951,,,,
1313,01/01/18 06:00:00 PM,22.046,,,,
1314,01/01/18 06:30:00 PM,22.046,,,,
1315,01/01/18 07:00:00 PM,21.951,,,,
1316,01/01/18 07:30:00 PM,21.951,,,,
1317,01/01/18 08:00:00 PM,21.951,,,,
1318,01/01/18 08:30:00 PM,21.855,,,,
1319,01/01/18 09:00:00 PM,21.855,,,,
1320,01/01/18 09:30:00 PM,21.76,,,,
1321,01/01/18 10:00:00 PM,21.76,,,,
1322,01/01/18 10:30:00 PM,21.76,,,,
1323,01/01/18 11:00:00 PM,21.664,,,,
1324,01/01/18 11:30:00 PM,21.664,,,,
1325,01/02/18 12:00:00 AM,21.569,,,,
1326,01/02/18 12:30:00 AM,21.569,,,,
1327,01/02/18 01:00:00 AM,21.569,,,,
1328,01/02/18 01:30:00 AM,21.473,,,,
1329,01/02/18 02:00:00 AM,21.473,,,,
1330,01/02/18 02:30:00 AM,21.473,,,,
1331,01/02/18 03:00:00 AM,21.473,,,,
1332,01/02/18 03:30:00 AM,21.378,,,,
1333,01/02/18 04:00:00 AM,21.378,,,,
1334,01/02/18 04:30:00 AM,21.378,,,,
1335,01/02/18 05:00:00 AM,21.378,,,,
1336,01/02/18 05:30:00 AM,21.282,,,,
1337,01/02/18 06:00:00 AM,21.282,,,,
1338,01/02/18 06:30:00 AM,21.282,,,,
1339,01/02/18 07:00:00 AM,21.282,,,,
1340,01/02/18 07:30:00 AM,21.282,,,,
1341,01/02/18 08:00:00 AM,21.187,,,,
1342,01/02/18 08:30:00 AM,21.282,,,,
1343,01/02/18 09:00:00 AM,21.378,,,,
1344,01/02/18 09:30:00 AM,21.378,,,,
1345,01/02/18 10:00:00 AM,21.378,,,,
1346,01/02/18 10:30:00 AM,21.378,,,,
1347,01/02/18 11:00:00 AM,21.473,,,,
1348,01/02/18 11:30:00 AM,21.473,,,,
1349,01/02/18 12:00:00 PM,21.473,,,,
1350,01/02/18 12:30:00 PM,21.569,,,,
1351,01/02/18 01:00:00 PM,21.569,,,,
1352,01/02/18 01:30:00 PM,21.569,,,,
1353,01/02/18 02:00:00 PM,21.569,,,,
1354,01/02/18 02:30:00 PM,21.664,,,,
1355,01/02/18 03:00:00 PM,21.664,,,,
1356,01/02/18 03:30:00 PM,21.664,,,,
1357,01/02/18 04:00:00 PM,21.664,,,,
1358,01/02/18 04:30:00 PM,21.76,,,,
1359,01/02/18 05:00:00 PM,21.76,,,,
1360,01/02/18 05:30:00 PM,21.76,,,,
1361,01/02/18 06:00:00 PM,21.76,,,,
1362,01/02/18 06:30:00 PM,21.76,,,,
1363,01/02/18 07:00:00 PM,21.76,,,,
1364,01/02/18 07:30:00 PM,21.664,,,,
1365,01/02/18 08:00:00 PM,21.664,,,,
1366,01/02/18 08:30:00 PM,21.569,,,,
1367,01/02/18 09:00:00 PM,21.569,,,,
1368,01/02/18 09:30:00 PM,21.569,,,,
1369,01/02/18 10:00:00 PM,21.473,,,,
1370,01/02/18 10:30:00 PM,21.473,,,,
1371,01/02/18 11:00:00 PM,21.473,,,,
1372,01/02/18 11:30:00 PM,21.473,,,,
1373,01/03/18 12:00:00 AM,21.378,,,,
1374,01/03/18 12:30:00 AM,21.378,,,,
1375,01/03/18 01:00:00 AM,21.378,,,,
1376,01/03/18 01:30:00 AM,21.378,,,,
1377,01/03/18 02:00:00 AM,21.282,,,,
1378,01/03/18 02:30:00 AM,21.282,,,,
1379,01/03/18 03:00:00 AM,21.282,,,,
1380,01/03/18 03:30:00 AM,21.282,,,,
1381,01/03/18 04:00:00 AM,21.282,,,,
1382,01/03/18 04:30:00 AM,21.187,,,,
1383,01/03/18 05:00:00 AM,21.187,,,,
1384,01/03/18 05:30:00 AM,21.187,,,,
1385,01/03/18 06:00:00 AM,21.187,,,,
1386,01/03/18 06:30:00 AM,21.187,,,,
1387,01/03/18 07:00:00 AM,21.187,,,,
1388,01/03/18 07:30:00 AM,21.187,,,,
1389,01/03/18 08:00:00 AM,21.187,,,,
1390,01/03/18 08:30:00 AM,21.091,,,,
1391,01/03/18 09:00:00 AM,21.187,,,,
1392,01/03/18 09:30:00 AM,21.091,,,,
1393,01/03/18 10:00:00 AM,21.091,,,,
1394,01/03/18 10:30:00 AM,21.091,,,,
1395,01/03/18 11:00:00 AM,21.091,,,,
1396,01/03/18 11:30:00 AM,21.091,,,,
1397,01/03/18 12:00:00 PM,21.091,,,,
1398,01/03/18 12:30:00 PM,21.091,,,,
1399,01/03/18 01:00:00 PM,21.091,,,,
1400,01/03/18 01:30:00 PM,21.091,,,,
1401,01/03/18 02:00:00 PM,21.091,,,,
1402,01/03/18 02:30:00 PM,21.091,,,,
1403,01/03/18 03:00:00 PM,21.091,,,,
1404,01/03/18 03:30:00 PM,21.091,,,,
1405,01/03/18 04:00:00 PM,21.091,,,,
1406,01/03/18 04:30:00 PM,21.091,,,,
1407,01/03/18 05:00:00 PM,21.091,,,,
1408,01/03/18 05:30:00 PM,21.091,,,,
1409,01/03/18 06:00:00 PM,21.091,,,,
1410,01/03/18 06:30:00 PM,21.091,,,,
1411,01/03/18 07:00:00 PM,21.091,,,,
1412,01/03/18 07:30:00 PM,21.091,,,,
1413,01/03/18 08:00:00 PM,20.996,,,,
1414,01/03/18 08:30:00 PM,20.996,,,,
1415,01/03/18 09:00:00 PM,20.996,,,,
1416,01/03/18 09:30:00 PM,20.996,,,,
1417,01/03/18 10:00:00 PM,20.996,,,,
1418,01/03/18 10:30:00 PM,20.996,,,,
1419,01/03/18 11:00:00 PM,20.996,,,,
1420,01/03/18 11:30:00 PM,20.996,,,,
1421,01/04/18 12:00:00 AM,20.996,,,,
1422,01/04/18 12:30:00 AM,20.996,,,,
1423,01/04/18 01:00:00 AM,20.996,,,,
1424,01/04/18 01:30:00 AM,20.996,,,,
1425,01/04/18 02:00:00 AM,20.996,,,,
1426,01/04/18 02:30:00 AM,20.901,,,,
1427,01/04/18 03:00:00 AM,20.901,,,,
1428,01/04/18 03:30:00 AM,20.901,,,,
1429,01/04/18 04:00:00 AM,20.901,,,,
1430,01/04/18 04:30:00 AM,20.901,,,,
1431,01/04/18 05:00:00 AM,20.901,,,,
1432,01/04/18 05:30:00 AM,20.901,,,,
1433,01/04/18 06:00:00 AM,20.901,,,,
1434,01/04/18 06:30:00 AM,20.901,,,,
1435,01/04/18 07:00:00 AM,20.901,,,,
1436,01/04/18 07:30:00 AM,20.901,,,,
1437,01/04/18 08:00:00 AM,20.901,,,,
1438,01/04/18 08:30:00 AM,20.901,,,,
1439,01/04/18 09:00:00 AM,20.901,,,,
1440,01/04/18 09:30:00 AM,20.901,,,,
1441,01/04/18 10:00:00 AM,20.901,,,,
1442,01/04/18 10:30:00 AM,20.901,,,,
1443,01/04/18 11:00:00 AM,20.901,,,,
1444,01/04/18 11:30:00 AM,20.901,,,,
1445,01/04/18 12:00:00 PM,20.901,,,,
1446,01/04/18 12:30:00 PM,20.901,,,,
1447,01/04/18 01:00:00 PM,20.901,,,,
1448,01/04/18 01:30:00 PM,20.901,,,,
1449,01/04/18 02:00:00 PM,20.901,,,,
1450,01/04/18 02:30:00 PM,20.901,,,,
1451,01/04/18 03:00:00 PM,20.901,,,,
1452,01/04/18 03:30:00 PM,20.901,,,,
1453,01/04/18 04:00:00 PM,20.901,,,,
1454,01/04/18 04:30:00 PM,20.901,,,,
1455,01/04/18 05:00:00 PM,20.901,,,,
1456,01/04/18 05:30:00 PM,20.901,,,,
1457,01/04/18 06:00:00 PM,20.901,,,,
1458,01/04/18 06:30:00 PM,20.901,,,,
1459,01/04/18 07:00:00 PM,20.901,,,,
1460,01/04/18 07:30:00 PM,20.901,,,,
1461,01/04/18 08:00:00 PM,20.805,,,,
1462,01/04/18 08:30:00 PM,20.805,,,,
1463,01/04/18 09:00:00 PM,20.805,,,,
1464,01/04/18 09:30:00 PM,20.805,,,,
1465,01/04/18 10:00:00 PM,20.805,,,,
1466,01/04/18 10:30:00 PM,20.805,,,,
1467,01/04/18 11:00:00 PM,20.805,,,,
1468,01/04/18 11:30:00 PM,20.805,,,,
1469,01/05/18 12:00:00 AM,20.805,,,,
1470,01/05/18 12:30:00 AM,20.805,,,,
1471,01/05/18 01:00:00 AM,20.71,,,,
1472,01/05/18 01:30:00 AM,20.71,,,,
1473,01/05/18 02:00:00 AM,20.71,,,,
1474,01/05/18 02:30:00 AM,20.71,,,,
1475,01/05/18 03:00:00 AM,20.71,,,,
1476,01/05/18 03:30:00 AM,20.71,,,,
1477,01/05/18 04:00:00 AM,20.71,,,,
1478,01/05/18 04:30:00 AM,20.71,,,,
1479,01/05/18 05:00:00 AM,20.71,,,,
1480,01/05/18 05:30:00 AM,20.71,,,,
1481,01/05/18 06:00:00 AM,20.71,,,,
1482,01/05/18 06:30:00 AM,20.71,,,,
1483,01/05/18 07:00:00 AM,20.71,,,,
1484,01/05/18 07:30:00 AM,20.71,,,,
1485,01/05/18 08:00:00 AM,20.71,,,,
1486,01/05/18 08:30:00 AM,20.71,,,,
1487,01/05/18 09:00:00 AM,20.71,,,,
1488,01/05/18 09:30:00 AM,20.71,,,,
1489,01/05/18 10:00:00 AM,20.71,,,,
1490,01/05/18 10:30:00 AM,20.71,,,,
1491,01/05/18 11:00:00 AM,20.71,,,,
1492,01/05/18 11:30:00 AM,20.71,,,,
1493,01/05/18 12:00:00 PM,20.71,,,,
1494,01/05/18 12:30:00 PM,20.71,,,,
1495,01/05/18 01:00:00 PM,20.71,,,,
1496,01/05/18 01:30:00 PM,20.71,,,,
1497,01/05/18 02:00:00 PM,20.71,,,,
1498,01/05/18 02:30:00 PM,20.71,,,,
1499,01/05/18 03:00:00 PM,20.71,,,,
1500,01/05/18 03:30:00 PM,20.615,,,,
1501,01/05/18 04:00:00 PM,20.71,,,,
1502,01/05/18 04:30:00 PM,20.71,,,,
1503,01/05/18 05:00:00 PM,20.71,,,,
1504,01/05/18 05:30:00 PM,20.615,,,,
1505,01/05/18 06:00:00 PM,20.71,,,,
1506,01/05/18 06:30:00 PM,20.71,,,,
1507,01/05/18 07:00:00 PM,20.71,,,,
1508,01/05/18 07:30:00 PM,20.615,,,,
1509,01/05/18 08:00:00 PM,20.615,,,,
1510,01/05/18 08:30:00 PM,20.615,,,,
1511,01/05/18 09:00:00 PM,20.615,,,,
1512,01/05/18 09:30:00 PM,20.615,,,,
1513,01/05/18 10:00:00 PM,20.615,,,,
1514,01/05/18 10:30:00 PM,20.615,,,,
1515,01/05/18 11:00:00 PM,20.615,,,,
1516,01/05/18 11:30:00 PM,20.615,,,,
1517,01/06/18 12:00:00 AM,20.615,,,,
1518,01/06/18 12:30:00 AM,20.615,,,,
1519,01/06/18 01:00:00 AM,20.615,,,,
1520,01/06/18 01:30:00 AM,20.615,,,,
1521,01/06/18 02:00:00 AM,20.615,,,,
1522,01/06/18 02:30:00 AM,20.615,,,,
1523,01/06/18 03:00:00 AM,20.615,,,,
1524,01/06/18 03:30:00 AM,20.615,,,,
1525,01/06/18 04:00:00 AM,20.615,,,,
1526,01/06/18 04:30:00 AM,20.615,,,,
1527,01/06/18 05:00:00 AM,20.615,,,,
1528,01/06/18 05:30:00 AM,20.615,,,,
1529,01/06/18 06:00:00 AM,20.615,,,,
1530,01/06/18 06:30:00 AM,20.615,,,,
1531,01/06/18 07:00:00 AM,20.615,,,,
1532,01/06/18 07:30:00 AM,20.615,,,,
1533,01/06/18 08:00:00 AM,20.615,,,,
1534,01/06/18 08:30:00 AM,20.615,,,,
1535,01/06/18 09:00:00 AM,20.71,,,,
1536,01/06/18 09:30:00 AM,20.71,,,,
1537,01/06/18 10:00:00 AM,20.71,,,,
1538,01/06/18 10:30:00 AM,20.805,,,,
1539,01/06/18 11:00:00 AM,20.805,,,,
1540,01/06/18 11:30:00 AM,20.901,,,,
1541,01/06/18 12:00:00 PM,20.901,,,,
1542,01/06/18 12:30:00 PM,20.901,,,,
1543,01/06/18 01:00:00 PM,20.996,,,,
1544,01/06/18 01:30:00 PM,20.996,,,,
1545,01/06/18 02:00:00 PM,21.091,,,,
1546,01/06/18 02:30:00 PM,21.091,,,,
1547,01/06/18 03:00:00 PM,21.091,,,,
1548,01/06/18 03:30:00 PM,21.187,,,,
1549,01/06/18 04:00:00 PM,21.187,,,,
1550,01/06/18 04:30:00 PM,21.187,,,,
1551,01/06/18 05:00:00 PM,21.282,,,,
1552,01/06/18 05:30:00 PM,21.282,,,,
1553,01/06/18 06:00:00 PM,21.282,,,,
1554,01/06/18 06:30:00 PM,21.282,,,,
1555,01/06/18 07:00:00 PM,21.282,,,,
1556,01/06/18 07:30:00 PM,21.187,,,,
1557,01/06/18 08:00:00 PM,21.187,,,,
1558,01/06/18 08:30:00 PM,21.187,,,,
1559,01/06/18 09:00:00 PM,21.091,,,,
1560,01/06/18 09:30:00 PM,21.091,,,,
1561,01/06/18 10:00:00 PM,21.091,,,,
1562,01/06/18 10:30:00 PM,21.091,,,,
1563,01/06/18 11:00:00 PM,20.996,,,,
1564,01/06/18 11:30:00 PM,20.996,,,,
1565,01/07/18 12:00:00 AM,20.996,,,,
1566,01/07/18 12:30:00 AM,20.996,,,,
1567,01/07/18 01:00:00 AM,20.901,,,,
1568,01/07/18 01:30:00 AM,20.901,,,,
1569,01/07/18 02:00:00 AM,20.901,,,,
1570,01/07/18 02:30:00 AM,20.901,,,,
1571,01/07/18 03:00:00 AM,20.901,,,,
1572,01/07/18 03:30:00 AM,20.805,,,,
1573,01/07/18 04:00:00 AM,20.805,,,,
1574,01/07/18 04:30:00 AM,20.805,,,,
1575,01/07/18 05:00:00 AM,20.805,,,,
1576,01/07/18 05:30:00 AM,20.805,,,,
1577,01/07/18 06:00:00 AM,20.805,,,,
1578,01/07/18 06:30:00 AM,20.71,,,,
1579,01/07/18 07:00:00 AM,20.71,,,,
1580,01/07/18 07:30:00 AM,20.71,,,,
1581,01/07/18 08:00:00 AM,20.71,,,,
1582,01/07/18 08:30:00 AM,20.71,,,,
1583,01/07/18 09:00:00 AM,20.71,,,,
1584,01/07/18 09:30:00 AM,20.71,,,,
1585,01/07/18 10:00:00 AM,20.71,,,,
1586,01/07/18 10:30:00 AM,20.71,,,,
1587,01/07/18 11:00:00 AM,18.14,,,,
1588,01/07/18 11:30:00 AM,18.236,,,,
1589,01/07/18 12:00:00 PM,18.331,,,,
1590,01/07/18 12:30:00 PM,18.426,,,,
1591,01/07/18 01:00:00 PM,18.521,,,,
1592,01/07/18 01:30:00 PM,18.616,,,,
1593,01/07/18 02:00:00 PM,18.711,,,,
1594,01/07/18 02:30:00 PM,18.806,,,,
1595,01/07/18 03:00:00 PM,18.806,,,,
1596,01/07/18 03:30:00 PM,18.996,,,,
1597,01/07/18 04:00:00 PM,18.996,,,,
1598,01/07/18 04:30:00 PM,19.092,,,,
1599,01/07/18 05:00:00 PM,19.187,,,,
1600,01/07/18 05:30:00 PM,19.282,,,,
1601,01/07/18 06:00:00 PM,19.377,,,,
1602,01/07/18 06:30:00 PM,19.377,,,,
1603,01/07/18 07:00:00 PM,19.472,,,,
1604,01/07/18 07:30:00 PM,19.472,,,,
1605,01/07/18 08:00:00 PM,19.472,,,,
1606,01/07/18 08:30:00 PM,19.567,,,,
1607,01/07/18 09:00:00 PM,19.567,,,,
1608,01/07/18 09:30:00 PM,19.662,,,,
1609,01/07/18 10:00:00 PM,19.662,,,,
1610,01/07/18 10:30:00 PM,19.662,,,,
1611,01/07/18 11:00:00 PM,19.758,,,,
1612,01/07/18 11:30:00 PM,19.758,,,,
1613,01/08/18 12:00:00 AM,19.853,,,,
1614,01/08/18 12:30:00 AM,19.853,,,,
1615,01/08/18 01:00:00 AM,19.853,,,,
1616,01/08/18 01:30:00 AM,19.853,,,,
1617,01/08/18 02:00:00 AM,19.948,,,,
1618,01/08/18 02:30:00 AM,19.948,,,,
1619,01/08/18 03:00:00 AM,19.948,,,,
1620,01/08/18 03:30:00 AM,20.043,,,,
1621,01/08/18 04:00:00 AM,20.043,,,,
1622,01/08/18 04:30:00 AM,20.043,,,,
1623,01/08/18 05:00:00 AM,20.043,,,,
1624,01/08/18 05:30:00 AM,20.138,,,,
1625,01/08/18 06:00:00 AM,20.138,,,,
1626,01/08/18 06:30:00 AM,20.138,,,,
1627,01/08/18 07:00:00 AM,20.138,,,,
1628,01/08/18 07:30:00 AM,20.138,,,,
1629,01/08/18 08:00:00 AM,20.234,,,,
1630,01/08/18 08:30:00 AM,20.329,,,,
1631,01/08/18 09:00:00 AM,20.424,,,,
1632,01/08/18 09:30:00 AM,20.424,,,,
1633,01/08/18 10:00:00 AM,20.519,,,,
1634,01/08/18 10:30:00 AM,20.519,,,,
1635,01/08/18 11:00:00 AM,20.615,,,,
1636,01/08/18 11:30:00 AM,20.615,,,,
1637,01/08/18 12:00:00 PM,20.71,,,,
1638,01/08/18 12:30:00 PM,20.805,,,,
1639,01/08/18 01:00:00 PM,20.805,,,,
1640,01/08/18 01:30:00 PM,20.901,,,,
1641,01/08/18 02:00:00 PM,20.901,,,,
1642,01/08/18 02:30:00 PM,20.996,,,,
1643,01/08/18 03:00:00 PM,20.996,,,,
1644,01/08/18 03:30:00 PM,21.091,,,,
1645,01/08/18 04:00:00 PM,21.091,,,,
1646,01/08/18 04:30:00 PM,21.187,,,,
1647,01/08/18 05:00:00 PM,21.282,,,,
1648,01/08/18 05:30:00 PM,21.282,,,,
1649,01/08/18 06:00:00 PM,21.282,,,,
1650,01/08/18 06:30:00 PM,21.378,,,,
1651,01/08/18 07:00:00 PM,21.282,,,,
1652,01/08/18 07:30:00 PM,21.282,,,,
1653,01/08/18 08:00:00 PM,21.282,,,,
1654,01/08/18 08:30:00 PM,21.282,,,,
1655,01/08/18 09:00:00 PM,21.282,,,,
1656,01/08/18 09:30:00 PM,21.282,,,,
1657,01/08/18 10:00:00 PM,21.282,,,,
1658,01/08/18 10:30:00 PM,21.282,,,,
1659,01/08/18 11:00:00 PM,21.282,,,,
1660,01/08/18 11:30:00 PM,21.282,,,,
1661,01/09/18 12:00:00 AM,21.282,,,,
1662,01/09/18 12:30:00 AM,21.282,,,,
1663,01/09/18 01:00:00 AM,21.282,,,,
1664,01/09/18 01:30:00 AM,21.282,,,,
1665,01/09/18 02:00:00 AM,21.282,,,,
1666,01/09/18 02:30:00 AM,21.282,,,,
1667,01/09/18 03:00:00 AM,21.282,,,,
1668,01/09/18 03:30:00 AM,21.282,,,,
1669,01/09/18 04:00:00 AM,21.282,,,,
1670,01/09/18 04:30:00 AM,21.282,,,,
1671,01/09/18 05:00:00 AM,21.282,,,,
1672,01/09/18 05:30:00 AM,21.282,,,,
1673,01/09/18 06:00:00 AM,21.282,,,,
1674,01/09/18 06:30:00 AM,21.282,,,,
1675,01/09/18 07:00:00 AM,21.282,,,,
1676,01/09/18 07:30:00 AM,21.282,,,,
1677,01/09/18 08:00:00 AM,21.282,,,,
1678,01/09/18 08:30:00 AM,21.282,,,,
1679,01/09/18 09:00:00 AM,21.282,,,,
1680,01/09/18 09:30:00 AM,21.282,,,,
1681,01/09/18 10:00:00 AM,21.282,,,,
1682,01/09/18 10:30:00 AM,21.282,,,,
1683,01/09/18 11:00:00 AM,21.282,,,,
1684,01/09/18 11:30:00 AM,21.282,,,,
1685,01/09/18 12:00:00 PM,21.378,,,,
1686,01/09/18 12:30:00 PM,21.378,,,,
1687,01/09/18 01:00:00 PM,21.378,,,,
1688,01/09/18 01:30:00 PM,21.378,,,,
1689,01/09/18 02:00:00 PM,21.378,,,,
1690,01/09/18 02:30:00 PM,21.378,,,,
1691,01/09/18 03:00:00 PM,21.378,,,,
1692,01/09/18 03:30:00 PM,21.378,,,,
1693,01/09/18 04:00:00 PM,21.378,,,,
1694,01/09/18 04:30:00 PM,21.378,,,,
1695,01/09/18 05:00:00 PM,21.378,,,,
1696,01/09/18 05:30:00 PM,21.378,,,,
1697,01/09/18 06:00:00 PM,21.378,,,,
1698,01/09/18 06:30:00 PM,21.378,,,,
1699,01/09/18 07:00:00 PM,21.378,,,,
1700,01/09/18 07:30:00 PM,21.378,,,,
1701,01/09/18 08:00:00 PM,21.378,,,,
1702,01/09/18 08:30:00 PM,21.378,,,,
1703,01/09/18 09:00:00 PM,21.378,,,,
1704,01/09/18 09:30:00 PM,21.378,,,,
1705,01/09/18 10:00:00 PM,21.378,,,,
1706,01/09/18 10:30:00 PM,21.378,,,,
1707,01/09/18 11:00:00 PM,21.378,,,,
1708,01/09/18 11:30:00 PM,21.378,,,,
1709,01/10/18 12:00:00 AM,21.473,,,,
1710,01/10/18 12:30:00 AM,21.473,,,,
1711,01/10/18 01:00:00 AM,21.378,,,,
1712,01/10/18 01:30:00 AM,21.378,,,,
1713,01/10/18 02:00:00 AM,21.378,,,,
1714,01/10/18 02:30:00 AM,21.378,,,,
1715,01/10/18 03:00:00 AM,21.473,,,,
1716,01/10/18 03:30:00 AM,21.473,,,,
1717,01/10/18 04:00:00 AM,21.473,,,,
1718,01/10/18 04:30:00 AM,21.473,,,,
1719,01/10/18 05:00:00 AM,21.473,,,,
1720,01/10/18 05:30:00 AM,21.473,,,,
1721,01/10/18 06:00:00 AM,21.473,,,,
1722,01/10/18 06:30:00 AM,21.473,,,,
1723,01/10/18 07:00:00 AM,21.473,,,,
1724,01/10/18 07:30:00 AM,21.473,,,,
1725,01/10/18 08:00:00 AM,21.473,,,,
1726,01/10/18 08:30:00 AM,21.473,,,,
1727,01/10/18 09:00:00 AM,21.473,,,,
1728,01/10/18 09:30:00 AM,21.473,,,,
1729,01/10/18 10:00:00 AM,21.473,,,,
1730,01/10/18 10:30:00 AM,21.473,,,,
1731,01/10/18 11:00:00 AM,21.473,,,,
1732,01/10/18 11:30:00 AM,21.473,,,,
1733,01/10/18 12:00:00 PM,21.473,,,,
1734,01/10/18 12:30:00 PM,21.473,,,,
1735,01/10/18 01:00:00 PM,21.473,,,,
1736,01/10/18 01:30:00 PM,21.473,,,,
1737,01/10/18 02:00:00 PM,21.473,,,,
1738,01/10/18 02:30:00 PM,21.473,,,,
1739,01/10/18 03:00:00 PM,21.473,,,,
1740,01/10/18 03:30:00 PM,21.473,,,,
1741,01/10/18 04:00:00 PM,21.473,,,,
1742,01/10/18 04:30:00 PM,21.473,,,,
1743,01/10/18 05:00:00 PM,21.473,,,,
1744,01/10/18 05:30:00 PM,21.473,,,,
1745,01/10/18 06:00:00 PM,21.473,,,,
1746,01/10/18 06:30:00 PM,21.473,,,,
1747,01/10/18 07:00:00 PM,21.473,,,,
1748,01/10/18 07:30:00 PM,21.473,,,,
1749,01/10/18 08:00:00 PM,21.473,,,,
1750,01/10/18 08:30:00 PM,21.473,,,,
1751,01/10/18 09:00:00 PM,21.473,,,,
1752,01/10/18 09:30:00 PM,21.473,,,,
1753,01/10/18 10:00:00 PM,21.473,,,,
1754,01/10/18 10:30:00 PM,21.473,,,,
1755,01/10/18 11:00:00 PM,21.473,,,,
1756,01/10/18 11:30:00 PM,21.473,,,,
1757,01/11/18 12:00:00 AM,21.473,,,,
1758,01/11/18 12:30:00 AM,21.473,,,,
1759,01/11/18 01:00:00 AM,21.473,,,,
1760,01/11/18 01:30:00 AM,21.473,,,,
1761,01/11/18 02:00:00 AM,21.473,,,,
1762,01/11/18 02:30:00 AM,21.569,,,,
1763,01/11/18 03:00:00 AM,21.569,,,,
1764,01/11/18 03:30:00 AM,21.569,,,,
1765,01/11/18 04:00:00 AM,21.569,,,,
1766,01/11/18 04:30:00 AM,21.569,,,,
1767,01/11/18 05:00:00 AM,21.569,,,,
1768,01/11/18 05:30:00 AM,21.569,,,,
1769,01/11/18 06:00:00 AM,21.569,,,,
1770,01/11/18 06:30:00 AM,21.569,,,,
1771,01/11/18 07:00:00 AM,21.569,,,,
1772,01/11/18 07:30:00 AM,21.664,,,,
1773,01/11/18 08:00:00 AM,21.664,,,,
1774,01/11/18 08:30:00 AM,21.664,,,,
1775,01/11/18 09:00:00 AM,21.664,,,,
1776,01/11/18 09:30:00 AM,21.76,,,,
1777,01/11/18 10:00:00 AM,21.76,,,,
1778,01/11/18 10:30:00 AM,21.855,,,,
1779,01/11/18 11:00:00 AM,21.664,,,,
1780,01/11/18 11:30:00 AM,21.76,,,,
1781,01/11/18 12:00:00 PM,21.855,,,,
1782,01/11/18 12:30:00 PM,21.855,,,,
1783,01/11/18 01:00:00 PM,21.951,,,,
1784,01/11/18 01:30:00 PM,21.951,,,,
1785,01/11/18 02:00:00 PM,22.046,,,,
1786,01/11/18 02:30:00 PM,22.046,,,,
1787,01/11/18 03:00:00 PM,22.142,,,,
1788,01/11/18 03:30:00 PM,22.142,,,,
1789,01/11/18 04:00:00 PM,22.142,,,,
1790,01/11/18 04:30:00 PM,22.238,,,,
1791,01/11/18 05:00:00 PM,22.238,,,,
1792,01/11/18 05:30:00 PM,22.238,,,,
1793,01/11/18 06:00:00 PM,22.238,,,,
1794,01/11/18 06:30:00 PM,22.333,,,,
1795,01/11/18 07:00:00 PM,22.333,,,,
1796,01/11/18 07:30:00 PM,22.238,,,,
1797,01/11/18 08:00:00 PM,22.238,,,,
1798,01/11/18 08:30:00 PM,22.238,,,,
1799,01/11/18 09:00:00 PM,22.142,,,,
1800,01/11/18 09:30:00 PM,22.142,,,,
1801,01/11/18 10:00:00 PM,22.142,,,,
1802,01/11/18 10:30:00 PM,22.142,,,,
1803,01/11/18 11:00:00 PM,22.046,,,,
1804,01/11/18 11:30:00 PM,22.046,,,,
1805,01/12/18 12:00:00 AM,22.046,,,,
1806,01/12/18 12:30:00 AM,22.046,,,,
1807,01/12/18 01:00:00 AM,21.951,,,,
1808,01/12/18 01:30:00 AM,21.951,,,,
1809,01/12/18 02:00:00 AM,21.951,,,,
1810,01/12/18 02:30:00 AM,21.951,,,,
1811,01/12/18 03:00:00 AM,21.951,,,,
1812,01/12/18 03:30:00 AM,21.951,,,,
1813,01/12/18 04:00:00 AM,21.855,,,,
1814,01/12/18 04:30:00 AM,21.855,,,,
1815,01/12/18 05:00:00 AM,21.855,,,,
1816,01/12/18 05:30:00 AM,21.855,,,,
1817,01/12/18 06:00:00 AM,21.855,,,,
1818,01/12/18 06:30:00 AM,21.855,,,,
1819,01/12/18 07:00:00 AM,21.855,,,,
1820,01/12/18 07:30:00 AM,21.855,,,,
1821,01/12/18 08:00:00 AM,21.855,,,,
1822,01/12/18 08:30:00 AM,21.855,,,,
1823,01/12/18 09:00:00 AM,21.855,,,,
1824,01/12/18 09:30:00 AM,21.855,,,,
