Date,Run Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
3/11/18,10b,150,34.5,1.02222222222222,22,34,420,24.85,1,150,181.3,11.33,0.894,-17.561,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,840,24.96,2,150,175.7,10.98,0.965,-17.018,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,1260,25.08,3,150,218.7,13.67,0.948,-21.182,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,1680,25.20,4,150,209.9,13.12,0.951,-20.328,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,2100,25.31,5,150,196.4,12.28,0.947,-19.022,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,2520,25.43,6,150,208.8,13.05,0.978,-20.227,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,2940,25.55,7,150,186.6,11.66,0.945,-18.071,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,3360,25.66,8,150,160.8,10.05,0.954,-15.574,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,3780,25.78,9,150,167.7,10.48,0.935,-16.24,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,4200,25.90,10,150,182.1,11.38,0.954,-17.635,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,4620,26.01,11,150,201.7,12.61,0.938,-19.531,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,5040,26.13,12,150,207.3,12.96,0.957,-20.076,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,5460,26.25,13,150,197.2,12.33,0.93,-19.097,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,5880,26.36,14,150,163.9,10.24,0.962,-15.877,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,6300,26.48,15,150,212.4,13.28,0.948,-20.571,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,6720,26.60,16,150,199.9,12.49,0.953,-19.358,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,7140,26.71,17,150,186.6,11.66,0.918,-18.077,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,7560,26.83,18,150,225.5,14.09,0.978,-21.843,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,7980,26.95,19,150,194.6,12.16,0.948,-18.851,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,8400,27.06,20,150,210.2,13.14,0.924,-20.361,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,8820,27.18,21,150,212.2,13.26,0.927,-20.551,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,9240,27.30,22,150,205.8,12.86,0.934,-19.932,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,9660,27.41,23,150,227.1,14.19,0.968,-21.998,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,10080,27.53,24,150,232.2,14.51,0.964,-22.486,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,10500,27.65,25,150,205.6,12.85,0.962,-19.916,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,10920,27.76,26,150,206.1,12.88,0.939,-19.962,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,11340,27.88,27,150,212.4,13.28,0.943,-20.571,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,11760,28.00,28,150,194.7,12.17,0.933,-18.858,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,12180,28.11,29,150,188,11.75,0.963,-18.206,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,12600,28.23,30,150,183.3,11.46,0.903,-17.753,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,13020,28.35,31,150,204.6,12.79,0.934,-19.819,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,13440,28.46,32,150,153.8,9.61,0.922,-14.892,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,13860,28.58,33,150,217.9,13.62,0.943,-21.102,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,14280,28.70,34,150,202.2,12.64,0.95,-19.579,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,14700,28.81,35,150,185.9,11.62,0.907,-18.007,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,15120,28.93,36,150,224.5,14.03,0.952,-21.741,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,15540,29.05,37,150,201.4,12.59,0.958,-19.501,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,15960,29.16,38,150,207.6,12.98,0.969,-20.103,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,16380,29.28,39,150,182.6,11.41,0.958,-17.689,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,16800,29.40,40,150,199,12.44,0.918,-19.275,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,17220,29.51,41,150,180.8,11.30,0.921,-17.508,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,17640,29.63,42,150,184.9,11.56,0.963,-17.907,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,18060,29.75,43,150,212.2,13.26,0.976,-20.556,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,18480,29.86,44,150,200.2,12.51,0.951,-19.389,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,18900,29.98,45,150,234,14.63,0.977,-22.663,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,19320,30.10,46,150,180.5,11.28,0.952,-17.483,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,19740,30.21,47,150,223.6,13.98,0.908,-21.653,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,20160,30.33,48,150,201.8,12.61,0.931,-19.548,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,20580,30.45,49,150,148.8,9.30,0.909,-14.408,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,21000,30.56,50,150,197.5,12.34,0.933,-19.127,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,21420,30.68,51,150,175.6,10.98,0.947,-17.011,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,21840,30.80,52,150,172,10.75,0.926,-16.655,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,22260,30.91,53,150,197.5,12.34,0.915,-19.126,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,22680,31.03,54,150,161.8,10.11,0.958,-15.667,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,23100,31.15,55,150,195.4,12.21,0.933,-18.927,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,23520,31.26,56,150,191.8,11.99,0.977,-18.58,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,23940,31.38,57,150,174.2,10.89,0.923,-16.875,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,24360,31.50,58,150,221.5,13.84,0.972,-21.456,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,24780,31.61,59,150,178.6,11.16,0.921,-17.296,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,25200,31.73,60,150,184.7,11.54,0.891,-17.884,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,25620,31.85,61,150,223.7,13.98,0.93,-21.666,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,26040,31.96,62,150,168.6,10.54,0.898,-16.326,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,26460,32.08,63,150,220.4,13.78,0.949,-21.347,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,26880,32.20,64,150,228.4,14.28,0.932,-22.122,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,27300,32.31,65,150,168.4,10.53,0.946,-16.311,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,27720,32.43,66,150,393.7,24.61,0.983,-38.126,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,28140,32.55,67,150,358.1,22.38,0.963,-34.686,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,28560,32.66,68,150,244.8,15.30,0.97,-23.705,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,28980,32.78,69,150,336.4,21.03,0.977,-32.581,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,29400,32.90,70,150,228.4,14.28,0.964,-22.118,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,29820,33.01,71,150,235,14.69,0.964,-22.759,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,30240,33.13,72,150,222.7,13.92,0.943,-21.57,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,30660,33.25,73,150,202.3,12.64,0.964,-19.591,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,31080,33.36,74,150,261.2,16.33,0.972,-25.298,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,31500,33.48,75,150,202.2,12.64,0.935,-19.582,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,31920,33.60,76,150,241.5,15.09,0.957,-23.391,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,32340,33.71,77,150,176.4,11.03,0.944,-17.086,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,32760,33.83,78,150,197.8,12.36,0.945,-19.16,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,33180,33.95,79,150,300.3,18.77,0.967,-29.086,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,33600,34.06,80,150,273.8,17.11,0.962,-26.518,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,34020,34.18,81,150,236.8,14.80,0.965,-22.933,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,34440,34.30,82,150,206.7,12.92,0.946,-20.019,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,34860,34.41,83,150,269.6,16.85,0.967,-26.11,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,35280,34.53,84,150,249.3,15.58,0.976,-24.145,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,35700,34.65,85,150,193.1,12.07,0.941,-18.699,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,36120,34.76,86,150,218.4,13.65,0.955,-21.153,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,36540,34.88,87,150,197.7,12.36,0.947,-19.148,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,36960,35.00,88,150,234.2,14.64,0.95,-22.686,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,37380,35.11,89,150,268.2,16.76,0.914,-25.973,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,37800,35.23,90,150,223.6,13.98,0.96,-21.651,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,38220,35.35,91,150,304.9,19.06,0.97,-29.527,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,38640,35.46,92,150,259.9,16.24,0.971,-25.171,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,39060,35.58,93,150,189.1,11.82,0.945,-18.316,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,39480,35.70,94,150,195.4,12.21,0.956,-18.924,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,39900,35.81,95,150,182.2,11.39,0.916,-17.65,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,40320,35.93,96,150,196.9,12.31,0.906,-19.071,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,40740,36.05,97,150,262.1,16.38,0.946,-25.388,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,41160,36.16,98,150,215,13.44,0.955,-20.824,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,41580,36.28,99,150,298.3,18.64,0.952,-28.891,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,42000,36.40,100,150,277.3,17.33,0.968,-26.86,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,42420,36.51,101,150,267.5,16.72,0.96,-25.903,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,42840,36.63,102,150,213.1,13.32,0.952,-20.635,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,43260,36.75,103,150,217.4,13.59,0.947,-21.051,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,43680,36.86,104,150,299,18.69,0.974,-28.962,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,44100,36.98,105,150,227.3,14.21,0.971,-22.015,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,44520,37.10,106,150,210,13.13,0.941,-20.342,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,44940,37.21,107,150,224.1,14.01,0.965,-21.706,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,45360,37.33,108,150,228.6,14.29,0.941,-22.138,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,45780,37.45,109,150,228,14.25,0.961,-22.08,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,46200,37.56,110,150,253.2,15.83,0.968,-24.519,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,46620,37.68,111,150,275.4,17.21,0.955,-26.672,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,47040,37.80,112,150,194.8,12.18,0.914,-18.864,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,47460,37.91,113,150,248.7,15.54,0.966,-24.091,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,47880,38.03,114,150,213.2,13.33,0.951,-20.651,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,48300,38.15,115,150,199.9,12.49,0.938,-19.365,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,48720,38.26,116,150,214.6,13.41,0.92,-20.785,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,49140,38.38,117,150,256.1,16.01,0.944,-24.804,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,49560,38.50,118,150,297.7,18.61,0.968,-28.832,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,49980,38.61,119,150,227.7,14.23,0.945,-22.051,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,50400,38.73,120,150,263.2,16.45,0.953,-25.486,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,50820,38.85,121,150,337.6,21.10,0.983,-32.697,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,51240,38.96,122,150,208.5,13.03,0.935,-20.192,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,51660,39.08,123,150,288.5,18.03,0.976,-27.937,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,52080,39.20,124,150,289.5,18.09,0.975,-28.033,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,52500,39.31,125,150,223.5,13.97,0.936,-21.647,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,52920,39.43,126,150,237.5,14.84,0.953,-22.997,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,53340,39.55,127,150,426.6,26.66,0.979,-41.316,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,53760,39.66,128,150,199.2,12.45,0.959,-19.289,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,54180,39.78,129,150,230.5,14.41,0.956,-22.324,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,54600,39.90,130,150,231.2,14.45,0.937,-22.394,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,55020,40.01,131,150,323.3,20.21,0.957,-31.309,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,55440,40.13,132,150,287.4,17.96,0.972,-27.834,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,55860,40.25,133,150,245.9,15.37,0.946,-23.817,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,56280,40.36,134,150,247.1,15.44,0.964,-23.933,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,56700,40.48,135,150,269.1,16.82,0.977,-26.059,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,57120,40.60,136,150,312.7,19.54,0.961,-30.282,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,57540,40.71,137,150,201,12.56,0.922,-19.469,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,57960,40.83,138,150,221.4,13.84,0.962,-21.445,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,58380,40.95,139,150,205.1,12.82,0.936,-19.863,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,58800,41.06,140,150,194.2,12.14,0.97,-18.809,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,59220,41.18,141,150,270.4,16.90,0.969,-26.185,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,59640,41.30,142,150,291.5,18.22,0.965,-28.233,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,60060,41.41,143,150,296.6,18.54,0.964,-28.729,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,60480,41.53,144,150,236.4,14.78,0.965,-22.89,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,60900,41.65,145,150,211.9,13.24,0.953,-20.523,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,61320,41.76,146,150,221.2,13.83,0.944,-21.421,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,61740,41.88,147,150,294.1,18.38,0.981,-28.479,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,62160,42.00,148,150,341.5,21.34,0.968,-33.076,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,62580,42.11,149,150,396.6,24.79,0.982,-38.407,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,63000,42.23,150,150,190.3,11.89,0.909,-18.43,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,63420,42.35,151,150,200.7,12.54,0.935,-19.442,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,63840,42.46,152,150,228.4,14.28,0.898,-22.118,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,64260,42.58,153,150,210.9,13.18,0.927,-20.422,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,64680,42.70,154,150,165.8,10.36,0.876,-16.053,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,65100,42.81,155,150,207.3,12.96,0.976,-20.081,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,65520,42.93,156,150,222.5,13.91,0.961,-21.549,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,65940,43.05,157,150,213.5,13.34,0.954,-20.678,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,66360,43.16,158,150,192.6,12.04,0.935,-18.65,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,66780,43.28,159,150,185.4,11.59,0.923,-17.951,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,67200,43.40,160,150,192.3,12.02,0.938,-18.624,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,67620,43.51,161,150,214.2,13.39,0.914,-20.742,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,68040,43.63,162,150,271.7,16.98,0.963,-26.312,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,68460,43.75,163,150,216.7,13.54,0.954,-20.989,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,68880,43.86,164,150,163.6,10.23,0.907,-15.848,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,69300,43.98,165,150,162.1,10.13,0.93,-15.704,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,69720,44.10,166,150,219.4,13.71,0.909,-21.248,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,70140,44.21,167,150,204.7,12.79,0.93,-19.821,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,70560,44.33,168,150,203.7,12.73,0.922,-19.725,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,70980,44.45,169,150,259.2,16.20,0.968,-25.102,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,71400,44.56,170,150,235.1,14.69,0.968,-22.765,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,71820,44.68,171,150,255,15.94,0.976,-24.699,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,72240,44.80,172,150,277,17.31,0.945,-26.823,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,72660,44.91,173,150,262.7,16.42,0.963,-25.444,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,73080,45.03,174,150,213.4,13.34,0.96,-20.665,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,73500,45.15,175,150,215,13.44,0.978,-20.82,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,73920,45.26,176,150,209.2,13.08,0.967,-20.259,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,74340,45.38,177,150,168.3,10.52,0.894,-16.296,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,74760,45.50,178,150,175.7,10.98,0.953,-17.015,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,75180,45.61,179,150,200.6,12.54,0.901,-19.425,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,75600,45.73,180,150,205.4,12.84,0.937,-19.891,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,76020,45.85,181,150,211.1,13.19,0.954,-20.447,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,76440,45.96,182,150,235.3,14.71,0.959,-22.792,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,76860,46.08,183,150,236.7,14.79,0.982,-22.922,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,77280,46.20,184,150,183.4,11.46,0.941,-17.761,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,77700,46.31,185,150,200.5,12.53,0.966,-19.422,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,78120,46.43,186,150,190.1,11.88,0.946,-18.412,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,78540,46.55,187,150,222.9,13.93,0.973,-21.59,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,78960,46.66,188,150,188.7,11.79,0.954,-18.272,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,79380,46.78,189,150,230.4,14.40,0.938,-22.311,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,79800,46.90,190,150,305.4,19.09,0.978,-29.574,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,80220,47.01,191,150,215.5,13.47,0.959,-20.874,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,80640,47.13,192,150,206.9,12.93,0.949,-20.033,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,81060,47.25,193,150,204.5,12.78,0.958,-19.803,F240/W60/M120,
3/11/18,10b,150,34.5,1.02222222222222,22,34,81480,47.36,194,150,162.2,10.14,0.913,-15.71,F240/W60/M120,
